file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_1860.cpp,60,6,6,30,11,16,0,10.0,1.0,5.0
test_917.cpp,173,23,23,93,29,47,3,7.521739130434782,1.0,4.043478260869565
test_1558.cpp,45,6,8,15,6,5,0,7.5,1.3333333333333333,2.5
test_2186.cpp,47,7,8,16,14,5,2,6.714285714285714,1.1428571428571428,2.2857142857142856
test_2200.cpp,116,8,14,51,26,17,0,14.5,1.75,6.375
test_2070.cpp,102,7,22,40,11,15,0,14.571428571428571,3.142857142857143,5.714285714285714
test_338.cpp,40,2,14,32,20,4,15,20.0,7.0,16.0
test_1502.cpp,57,5,9,23,8,12,6,11.4,1.8,4.6
test_2030.cpp,59,5,5,14,6,3,0,11.8,1.0,2.8
test_1625.cpp,53,5,8,27,11,3,14,10.6,1.6,5.4
test_148.cpp,49,7,12,14,7,1,0,7.0,1.7142857142857142,2.0
test_1261.cpp,108,14,14,53,20,16,0,7.714285714285714,1.0,3.7857142857142856
test_411.cpp,47,6,6,9,6,5,0,7.833333333333333,1.0,1.5
test_573.cpp,54,5,10,34,14,3,0,10.8,2.0,6.8
test_809.cpp,25,4,4,9,6,2,0,6.25,1.0,2.25
test_1595.cpp,68,6,6,46,12,11,0,11.333333333333334,1.0,7.666666666666667
test_792.cpp,52,11,11,21,18,1,0,4.7272727272727275,1.0,1.9090909090909092
test_1705.cpp,85,8,9,64,17,22,0,10.625,1.125,8.0
test_1914.cpp,42,4,0,9,5,1,0,10.5,0.0,2.25
test_1954.cpp,96,7,11,19,8,3,0,13.714285714285714,1.5714285714285714,2.7142857142857144
test_1507.cpp,41,5,5,12,5,8,0,8.2,1.0,2.4
test_381.cpp,76,6,12,19,7,13,7,12.666666666666666,2.0,3.1666666666666665
test_207.cpp,29,5,11,11,3,2,0,5.8,2.2,2.2
test_1812.cpp,46,3,7,29,19,9,4,15.333333333333334,2.3333333333333335,9.666666666666666
test_1187.cpp,53,5,15,48,16,4,18,10.6,3.0,9.6
test_1152.cpp,67,9,9,16,9,1,0,7.444444444444445,1.0,1.7777777777777777
test_1858.cpp,46,6,6,26,11,10,0,7.666666666666667,1.0,4.333333333333333
test_1039.cpp,61,4,20,56,17,3,21,15.25,5.0,14.0
test_2094.cpp,62,4,4,21,16,6,0,15.5,1.0,5.25
test_968.cpp,67,5,10,23,12,8,0,13.4,2.0,4.6
test_966.cpp,27,8,8,16,3,1,0,3.375,1.0,2.0
test_1919.cpp,54,8,8,18,6,9,0,6.75,1.0,2.25
test_367.cpp,68,7,19,12,5,3,0,9.714285714285714,2.7142857142857144,1.7142857142857142
test_1086.cpp,41,4,4,20,11,4,0,10.25,1.0,5.0
test_359.cpp,67,7,7,30,25,4,6,9.571428571428571,1.0,4.285714285714286
test_1590.cpp,66,6,6,19,5,17,0,11.0,1.0,3.1666666666666665
test_881.cpp,48,7,7,21,5,9,0,6.857142857142857,1.0,3.0
test_1987.cpp,35,3,13,21,7,6,0,11.666666666666666,4.333333333333333,7.0
test_605.cpp,66,5,13,54,17,5,7,13.2,2.6,10.8
test_1815.cpp,67,6,23,79,15,3,30,11.166666666666666,3.8333333333333335,13.166666666666666
test_1818.cpp,35,3,5,20,10,2,11,11.666666666666666,1.6666666666666667,6.666666666666667
test_574.cpp,58,10,12,31,13,3,0,5.8,1.2,3.1
test_78.cpp,135,5,30,140,28,4,42,27.0,6.0,28.0
test_886.cpp,104,23,23,74,28,4,0,4.521739130434782,1.0,3.217391304347826
test_1642.cpp,33,2,2,8,6,6,0,16.5,1.0,4.0
test_1148.cpp,65,5,24,6,5,2,0,13.0,4.8,1.2
test_1686.cpp,29,4,4,15,9,4,0,7.25,1.0,3.75
test_53.cpp,55,8,8,16,11,6,4,6.875,1.0,2.0
test_850.cpp,36,5,7,17,8,2,0,7.2,1.4,3.4
test_927.cpp,124,23,23,90,28,5,0,5.391304347826087,1.0,3.9130434782608696
test_382.cpp,51,6,13,42,17,2,10,8.5,2.1666666666666665,7.0
test_1700.cpp,63,7,7,29,11,4,0,9.0,1.0,4.142857142857143
test_393.cpp,29,3,5,17,12,3,2,9.666666666666666,1.6666666666666667,5.666666666666667
test_103.cpp,87,8,8,29,12,11,0,10.875,1.0,3.625
test_1881.cpp,15,2,2,4,4,3,0,7.5,1.0,2.0
test_1909.cpp,27,3,3,8,7,2,0,9.0,1.0,2.6666666666666665
test_1337.cpp,20,3,3,8,4,3,0,6.666666666666667,1.0,2.6666666666666665
test_313.cpp,58,6,6,20,6,10,0,9.666666666666666,1.0,3.3333333333333335
test_1031.cpp,63,8,16,41,8,5,8,7.875,2.0,5.125
test_1007.cpp,46,5,5,19,8,5,0,9.2,1.0,3.8
test_3.cpp,42,6,11,19,11,2,0,7.0,1.8333333333333333,3.1666666666666665
test_775.cpp,97,11,12,65,18,15,0,8.818181818181818,1.0909090909090908,5.909090909090909
test_1631.cpp,35,4,3,12,13,4,1,8.75,0.75,3.0
test_1280.cpp,32,2,2,12,9,3,0,16.0,1.0,6.0
test_666.cpp,22,2,4,12,10,3,2,11.0,2.0,6.0
test_999.cpp,76,13,13,14,16,4,0,5.846153846153846,1.0,1.0769230769230769
test_476.cpp,76,5,5,33,11,17,0,15.2,1.0,6.6
test_2159.cpp,63,11,15,36,19,12,0,5.7272727272727275,1.3636363636363635,3.272727272727273
test_1474.cpp,36,5,2,11,13,4,1,7.2,0.4,2.2
test_132.cpp,73,10,8,27,20,14,0,7.3,0.8,2.7
test_1971.cpp,95,12,12,15,7,13,0,7.916666666666667,1.0,1.25
test_1762.cpp,107,15,11,33,28,11,6,7.133333333333334,0.7333333333333333,2.2
test_1159.cpp,49,7,14,21,5,2,0,7.0,2.0,3.0
test_1448.cpp,39,7,7,12,12,4,0,5.571428571428571,1.0,1.7142857142857142
test_1888.cpp,136,15,28,88,16,5,0,9.066666666666666,1.8666666666666667,5.866666666666666
test_88.cpp,41,4,8,35,11,3,12,10.25,2.0,8.75
test_980.cpp,41,5,5,26,10,7,0,8.2,1.0,5.2
test_614.cpp,71,11,16,34,13,11,0,6.454545454545454,1.4545454545454546,3.090909090909091
test_629.cpp,38,5,5,5,3,2,0,7.6,1.0,1.0
test_1941.cpp,66,7,10,24,10,11,1,9.428571428571429,1.4285714285714286,3.4285714285714284
test_1036.cpp,56,5,10,29,10,7,6,11.2,2.0,5.8
test_1619.cpp,64,6,9,37,14,7,3,10.666666666666666,1.5,6.166666666666667
test_2001.cpp,30,4,3,10,6,3,0,7.5,0.75,2.5
test_1820.cpp,36,4,4,12,5,8,0,9.0,1.0,3.0
test_965.cpp,46,5,5,24,7,10,0,9.2,1.0,4.8
test_2114.cpp,46,5,9,31,13,7,0,9.2,1.8,6.2
test_1296.cpp,33,4,5,17,9,3,0,8.25,1.25,4.25
test_74.cpp,22,2,2,6,8,1,0,11.0,1.0,3.0
test_1309.cpp,71,13,15,44,20,8,0,5.461538461538462,1.1538461538461537,3.3846153846153846
test_1857.cpp,70,6,7,44,19,22,0,11.666666666666666,1.1666666666666667,7.333333333333333
test_1313.cpp,49,5,5,41,13,1,0,9.8,1.0,8.2
test_37.cpp,61,9,17,49,21,4,8,6.777777777777778,1.8888888888888888,5.444444444444445
test_741.cpp,41,5,5,6,5,3,0,8.2,1.0,1.2
test_990.cpp,53,10,10,34,5,4,0,5.3,1.0,3.4
test_1520.cpp,37,3,3,8,5,2,0,12.333333333333334,1.0,2.6666666666666665
test_2019.cpp,34,4,4,11,7,3,0,8.5,1.0,2.75
test_40.cpp,79,10,10,55,18,14,0,7.9,1.0,5.5
test_446.cpp,264,51,51,202,56,4,0,5.176470588235294,1.0,3.9607843137254903
test_461.cpp,64,7,7,42,13,11,0,9.142857142857142,1.0,6.0
test_1171.cpp,46,7,9,23,11,10,0,6.571428571428571,1.2857142857142858,3.2857142857142856
test_811.cpp,45,5,9,21,9,1,0,9.0,1.8,4.2
test_541.cpp,40,5,8,26,10,7,0,8.0,1.6,5.2
test_215.cpp,46,5,7,23,16,2,8,9.2,1.4,4.6
test_1938.cpp,68,7,20,20,6,5,0,9.714285714285714,2.857142857142857,2.857142857142857
test_679.cpp,83,8,11,43,18,11,19,10.375,1.375,5.375
test_1018.cpp,50,6,6,24,5,4,0,8.333333333333334,1.0,4.0
test_261.cpp,42,6,8,10,8,3,0,7.0,1.3333333333333333,1.6666666666666667
test_1585.cpp,68,7,14,40,10,16,0,9.714285714285714,2.0,5.714285714285714
test_49.cpp,103,15,15,60,22,9,0,6.866666666666666,1.0,4.0
test_474.cpp,44,5,7,20,11,5,2,8.8,1.4,4.0
test_1604.cpp,62,5,20,68,17,5,15,12.4,4.0,13.6
test_2116.cpp,72,17,17,34,4,19,0,4.235294117647059,1.0,2.0
test_424.cpp,74,2,2,55,7,5,0,37.0,1.0,27.5
test_36.cpp,63,9,17,54,23,4,8,7.0,1.8888888888888888,6.0
test_1771.cpp,46,8,8,16,5,11,0,5.75,1.0,2.0
test_18.cpp,50,8,15,17,7,1,0,6.25,1.875,2.125
test_1525.cpp,39,5,7,15,8,2,0,7.8,1.4,3.0
test_264.cpp,29,4,4,6,4,2,0,7.25,1.0,1.5
test_1711.cpp,105,6,31,111,17,4,37,17.5,5.166666666666667,18.5
test_1156.cpp,31,3,3,8,6,2,0,10.333333333333334,1.0,2.6666666666666665
test_924.cpp,157,23,45,141,37,4,24,6.826086956521739,1.9565217391304348,6.130434782608695
test_1272.cpp,49,9,9,9,3,2,0,5.444444444444445,1.0,1.0
test_1093.cpp,143,22,28,103,41,14,7,6.5,1.2727272727272727,4.681818181818182
test_29.cpp,107,14,24,57,29,15,0,7.642857142857143,1.7142857142857142,4.071428571428571
test_691.cpp,73,6,10,56,16,3,23,12.166666666666666,1.6666666666666667,9.333333333333334
test_1270.cpp,81,6,6,18,9,5,0,13.5,1.0,3.0
test_1207.cpp,40,5,11,13,9,6,0,8.0,2.2,2.6
test_894.cpp,68,14,14,55,20,4,0,4.857142857142857,1.0,3.9285714285714284
test_79.cpp,59,5,16,65,18,3,22,11.8,3.2,13.0
test_1040.cpp,38,6,7,17,15,4,0,6.333333333333333,1.1666666666666667,2.8333333333333335
test_228.cpp,57,7,13,30,23,11,5,8.142857142857142,1.8571428571428572,4.285714285714286
test_835.cpp,70,15,15,37,16,3,0,4.666666666666667,1.0,2.466666666666667
test_1139.cpp,60,8,16,11,5,2,0,7.5,2.0,1.375
test_1043.cpp,27,3,3,13,11,3,4,9.0,1.0,4.333333333333333
