file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_485.cpp,71,8,8,25,8,9,0,8.875,1.0,3.125
test_156.cpp,234,24,28,90,20,7,0,9.75,1.1666666666666667,3.75
test_176.cpp,183,20,20,83,14,39,0,9.15,1.0,4.15
test_564.cpp,53,8,9,25,14,3,0,6.625,1.125,3.125
test_43.cpp,201,22,40,45,10,2,0,9.136363636363637,1.8181818181818181,2.0454545454545454
test_620.cpp,268,26,42,170,27,37,0,10.307692307692308,1.6153846153846154,6.538461538461538
test_1108.cpp,158,13,36,103,18,5,0,12.153846153846153,2.769230769230769,7.923076923076923
test_57.cpp,114,12,18,53,18,5,0,9.5,1.5,4.416666666666667
test_65.cpp,63,8,9,23,12,14,0,7.875,1.125,2.875
test_404.cpp,308,48,85,173,22,3,0,6.416666666666667,1.7708333333333333,3.6041666666666665
test_475.cpp,249,24,35,189,20,27,0,10.375,1.4583333333333333,7.875
test_821.cpp,243,15,44,139,19,30,0,16.2,2.933333333333333,9.266666666666667
test_527.cpp,115,16,17,52,11,4,0,7.1875,1.0625,3.25
test_333.cpp,222,34,65,20,9,3,0,6.529411764705882,1.911764705882353,0.5882352941176471
test_911.cpp,98,10,15,45,18,3,0,9.8,1.5,4.5
test_347.cpp,317,28,51,174,24,4,0,11.321428571428571,1.8214285714285714,6.214285714285714
test_42.cpp,258,26,41,89,12,28,0,9.923076923076923,1.5769230769230769,3.423076923076923
test_147.cpp,100,10,17,63,16,9,0,10.0,1.7,6.3
test_473.cpp,286,29,52,237,15,35,0,9.862068965517242,1.793103448275862,8.172413793103448
test_135.cpp,316,23,49,218,31,49,18,13.73913043478261,2.130434782608696,9.478260869565217
test_278.cpp,131,20,35,86,21,6,0,6.55,1.75,4.3
test_889.cpp,112,11,14,78,16,3,0,10.181818181818182,1.2727272727272727,7.090909090909091
test_978.cpp,144,20,20,71,13,4,0,7.2,1.0,3.55
test_181.cpp,231,26,26,70,15,11,0,8.884615384615385,1.0,2.6923076923076925
test_348.cpp,356,30,52,169,22,6,0,11.866666666666667,1.7333333333333334,5.633333333333334
test_697.cpp,177,32,32,83,12,25,0,5.53125,1.0,2.59375
test_172.cpp,179,23,26,86,22,20,0,7.782608695652174,1.1304347826086956,3.739130434782609
test_48.cpp,203,21,27,104,28,24,0,9.666666666666666,1.2857142857142858,4.9523809523809526
test_481.cpp,276,30,53,224,18,33,0,9.2,1.7666666666666666,7.466666666666667
test_16.cpp,69,10,10,2,4,8,0,6.9,1.0,0.2
test_658.cpp,70,8,12,32,11,3,0,8.75,1.5,4.0
test_312.cpp,180,14,42,104,30,6,5,12.857142857142858,3.0,7.428571428571429
test_561.cpp,221,42,65,176,7,43,0,5.261904761904762,1.5476190476190477,4.190476190476191
test_1079.cpp,255,16,64,190,37,20,29,15.9375,4.0,11.875
test_951.cpp,284,32,35,136,20,9,0,8.875,1.09375,4.25
test_368.cpp,162,29,47,103,17,2,0,5.586206896551724,1.6206896551724137,3.5517241379310347
test_387.cpp,145,18,22,90,21,4,0,8.055555555555555,1.2222222222222223,5.0
test_86.cpp,236,40,53,114,13,3,0,5.9,1.325,2.85
test_392.cpp,157,18,27,73,13,22,0,8.722222222222221,1.5,4.055555555555555
test_366.cpp,128,17,45,88,14,2,0,7.529411764705882,2.6470588235294117,5.176470588235294
test_205.cpp,103,22,23,73,11,3,0,4.681818181818182,1.0454545454545454,3.3181818181818183
test_323.cpp,176,11,49,104,21,6,0,16.0,4.454545454545454,9.454545454545455
test_975.cpp,150,20,20,66,12,4,0,7.5,1.0,3.3
test_548.cpp,57,6,8,34,13,2,0,9.5,1.3333333333333333,5.666666666666667
test_626.cpp,190,18,24,103,28,33,0,10.555555555555555,1.3333333333333333,5.722222222222222
test_490.cpp,110,15,34,94,19,4,22,7.333333333333333,2.2666666666666666,6.266666666666667
test_116.cpp,124,18,27,83,18,24,0,6.888888888888889,1.5,4.611111111111111
test_649.cpp,151,20,22,44,15,26,0,7.55,1.1,2.2
test_194.cpp,123,14,16,41,12,18,0,8.785714285714286,1.1428571428571428,2.9285714285714284
test_895.cpp,213,14,19,75,22,50,2,15.214285714285714,1.3571428571428572,5.357142857142857
test_143.cpp,164,14,28,111,33,15,0,11.714285714285714,2.0,7.928571428571429
test_677.cpp,130,20,36,56,11,6,0,6.5,1.8,2.8
test_266.cpp,146,26,34,67,8,3,0,5.615384615384615,1.3076923076923077,2.576923076923077
test_630.cpp,91,13,13,37,18,18,0,7.0,1.0,2.8461538461538463
test_907.cpp,163,14,37,69,22,4,0,11.642857142857142,2.642857142857143,4.928571428571429
test_305.cpp,250,30,52,43,8,39,0,8.333333333333334,1.7333333333333334,1.4333333333333333
test_603.cpp,113,14,19,66,8,6,0,8.071428571428571,1.3571428571428572,4.714285714285714
test_533.cpp,236,19,32,132,15,25,0,12.421052631578947,1.6842105263157894,6.947368421052632
test_177.cpp,211,23,25,96,22,6,0,9.173913043478262,1.0869565217391304,4.173913043478261
test_104.cpp,350,56,66,213,26,5,0,6.25,1.1785714285714286,3.8035714285714284
test_149.cpp,116,9,31,42,10,3,0,12.88888888888889,3.4444444444444446,4.666666666666667
test_942.cpp,157,14,43,67,18,7,0,11.214285714285714,3.0714285714285716,4.785714285714286
test_410.cpp,329,32,62,135,28,3,0,10.28125,1.9375,4.21875
