file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_186.cpp,47,3,5,18,12,3,6,15.666666666666666,1.6666666666666667,6.0
test_665.cpp,70,9,13,32,8,12,0,7.777777777777778,1.4444444444444444,3.5555555555555554
test_127.cpp,76,4,8,28,17,13,5,19.0,2.0,7.0
test_632.cpp,60,6,6,17,15,13,1,10.0,1.0,2.8333333333333335
test_277.cpp,19,3,3,5,4,1,0,6.333333333333333,1.0,1.6666666666666667
test_1016.cpp,54,7,7,31,10,4,1,7.714285714285714,1.0,4.428571428571429
test_619.cpp,69,8,8,32,10,17,0,8.625,1.0,4.0
test_336.cpp,63,7,17,48,12,9,7,9.0,2.4285714285714284,6.857142857142857
test_24.cpp,77,10,12,37,15,16,0,7.7,1.2,3.7
test_784.cpp,45,4,4,26,13,8,5,11.25,1.0,6.5
test_1028.cpp,61,5,6,17,14,2,2,12.2,1.2,3.4
test_813.cpp,38,3,4,19,16,5,1,12.666666666666666,1.3333333333333333,6.333333333333333
test_690.cpp,59,12,14,41,13,18,0,4.916666666666667,1.1666666666666667,3.4166666666666665
test_167.cpp,47,8,8,28,16,7,5,5.875,1.0,3.5
test_431.cpp,24,1,1,5,7,2,2,24.0,1.0,5.0
test_1087.cpp,57,7,7,32,16,5,6,8.142857142857142,1.0,4.571428571428571
test_959.cpp,52,5,11,40,14,1,10,10.4,2.2,8.0
test_878.cpp,45,5,5,14,9,4,0,9.0,1.0,2.8
test_240.cpp,32,3,3,11,10,4,0,10.666666666666666,1.0,3.6666666666666665
test_728.cpp,95,27,27,48,35,4,0,3.5185185185185186,1.0,1.7777777777777777
test_888.cpp,58,4,8,49,17,4,4,14.5,2.0,12.25
test_1032.cpp,63,7,10,19,11,6,1,9.0,1.4285714285714286,2.7142857142857144
test_282.cpp,29,3,3,11,8,5,6,9.666666666666666,1.0,3.6666666666666665
test_1027.cpp,70,8,11,53,19,4,20,8.75,1.375,6.625
test_283.cpp,39,4,4,14,9,15,6,9.75,1.0,3.5
test_781.cpp,31,3,3,15,10,3,4,10.333333333333334,1.0,5.0
test_848.cpp,39,5,0,6,3,4,0,7.8,0.0,1.2
test_63.cpp,24,4,4,8,4,1,0,6.0,1.0,2.0
test_920.cpp,63,5,25,80,14,6,10,12.6,5.0,16.0
test_849.cpp,57,7,0,8,3,5,0,8.142857142857142,0.0,1.1428571428571428
test_1055.cpp,70,11,1,24,5,15,0,6.363636363636363,0.09090909090909091,2.1818181818181817
test_740.cpp,25,3,3,10,6,3,0,8.333333333333334,1.0,3.3333333333333335
test_836.cpp,87,4,12,84,24,20,8,21.75,3.0,21.0
test_758.cpp,58,5,5,21,15,3,2,11.6,1.0,4.2
test_516.cpp,55,5,15,42,10,8,18,11.0,3.0,8.4
test_545.cpp,62,8,14,50,15,13,20,7.75,1.75,6.25
test_993.cpp,46,5,5,29,10,22,0,9.2,1.0,5.8
test_467.cpp,51,6,7,29,13,10,1,8.5,1.1666666666666667,4.833333333333333
test_243.cpp,22,3,3,7,7,2,0,7.333333333333333,1.0,2.3333333333333335
test_144.cpp,24,2,6,20,14,4,3,12.0,3.0,10.0
test_646.cpp,37,6,10,18,8,3,0,6.166666666666667,1.6666666666666667,3.0
test_716.cpp,145,30,30,119,52,4,0,4.833333333333333,1.0,3.966666666666667
test_882.cpp,25,6,6,11,4,3,0,4.166666666666667,1.0,1.8333333333333333
test_262.cpp,21,4,4,5,3,1,0,5.25,1.0,1.25
test_265.cpp,19,4,4,7,6,1,0,4.75,1.0,1.75
test_1046.cpp,82,11,18,46,17,1,0,7.454545454545454,1.6363636363636365,4.181818181818182
test_892.cpp,45,5,6,22,15,5,6,9.0,1.2,4.4
test_899.cpp,69,5,6,30,14,3,0,13.8,1.2,6.0
test_613.cpp,48,9,9,28,12,3,0,5.333333333333333,1.0,3.111111111111111
test_83.cpp,35,5,5,9,6,1,0,7.0,1.0,1.8
test_869.cpp,36,3,3,23,11,15,3,12.0,1.0,7.666666666666667
test_350.cpp,47,4,6,19,15,3,0,11.75,1.5,4.75
test_384.cpp,41,4,6,17,11,3,4,10.25,1.5,4.25
test_433.cpp,39,4,7,23,9,6,8,9.75,1.75,5.75
test_463.cpp,65,5,5,26,10,8,0,13.0,1.0,5.2
test_455.cpp,60,6,10,34,25,7,4,10.0,1.6666666666666667,5.666666666666667
test_1115.cpp,64,5,5,38,13,14,12,12.8,1.0,7.6
test_686.cpp,33,3,4,13,12,4,2,11.0,1.3333333333333333,4.333333333333333
test_179.cpp,39,6,6,25,7,3,0,6.5,1.0,4.166666666666667
test_745.cpp,114,22,22,65,30,46,0,5.181818181818182,1.0,2.9545454545454546
test_778.cpp,55,4,6,31,16,8,4,13.75,1.5,7.75
test_707.cpp,32,7,7,12,7,2,0,4.571428571428571,1.0,1.7142857142857142
test_640.cpp,73,9,12,30,12,11,0,8.11111111111111,1.3333333333333333,3.3333333333333335
test_736.cpp,77,18,18,41,22,20,0,4.277777777777778,1.0,2.2777777777777777
test_523.cpp,25,2,3,9,9,6,1,12.5,1.5,4.5
test_929.cpp,59,5,13,44,14,3,9,11.8,2.6,8.8
test_568.cpp,28,5,5,11,10,3,0,5.6,1.0,2.2
test_406.cpp,77,11,20,36,13,1,0,7.0,1.8181818181818181,3.272727272727273
test_227.cpp,40,8,8,32,6,11,0,5.0,1.0,4.0
test_428.cpp,34,3,3,6,6,3,0,11.333333333333334,1.0,2.0
test_173.cpp,46,4,12,32,10,2,8,11.5,3.0,8.0
test_529.cpp,39,4,4,15,12,9,0,9.75,1.0,3.75
test_139.cpp,56,6,14,47,13,4,8,9.333333333333334,2.3333333333333335,7.833333333333333
test_128.cpp,54,5,0,22,7,3,0,10.8,0.0,4.4
test_773.cpp,70,6,7,38,23,13,9,11.666666666666666,1.1666666666666667,6.333333333333333
test_38.cpp,25,2,2,4,3,4,0,12.5,1.0,2.0
test_472.cpp,61,10,10,41,16,4,0,6.1,1.0,4.1
test_1071.cpp,57,7,11,37,15,4,9,8.142857142857142,1.5714285714285714,5.285714285714286
test_292.cpp,95,18,18,44,20,8,0,5.277777777777778,1.0,2.4444444444444446
test_331.cpp,32,4,12,6,3,1,0,8.0,3.0,1.5
test_644.cpp,53,5,6,32,14,6,0,10.6,1.2,6.4
test_17.cpp,38,4,4,16,6,11,5,9.5,1.0,4.0
test_300.cpp,37,7,7,16,11,3,0,5.285714285714286,1.0,2.2857142857142856
test_337.cpp,37,5,7,15,11,4,0,7.4,1.4,3.0
test_142.cpp,44,7,5,14,7,2,0,6.285714285714286,0.7142857142857143,2.0
test_729.cpp,78,22,22,39,30,3,0,3.5454545454545454,1.0,1.7727272727272727
test_534.cpp,31,5,3,12,8,4,0,6.2,0.6,2.4
test_834.cpp,79,18,18,36,22,4,0,4.388888888888889,1.0,2.0
test_996.cpp,41,8,8,16,7,2,0,5.125,1.0,2.0
test_656.cpp,56,6,12,38,17,19,6,9.333333333333334,2.0,6.333333333333333
test_623.cpp,60,10,13,30,12,7,0,6.0,1.3,3.0
test_802.cpp,85,7,13,53,17,11,8,12.142857142857142,1.8571428571428572,7.571428571428571
test_430.cpp,38,3,4,17,16,2,2,12.666666666666666,1.3333333333333333,5.666666666666667
test_872.cpp,28,3,3,13,8,6,0,9.333333333333334,1.0,4.333333333333333
test_1070.cpp,71,11,12,31,25,17,4,6.454545454545454,1.0909090909090908,2.8181818181818183
test_617.cpp,49,8,9,20,7,11,0,6.125,1.125,2.5
test_731.cpp,95,16,16,50,23,13,0,5.9375,1.0,3.125
test_1073.cpp,46,4,7,11,12,5,0,11.5,1.75,2.75
test_820.cpp,38,4,6,24,9,6,0,9.5,1.5,6.0
test_554.cpp,112,11,12,90,30,55,1,10.181818181818182,1.0909090909090908,8.181818181818182
test_790.cpp,40,3,6,22,12,8,7,13.333333333333334,2.0,7.333333333333333
test_1012.cpp,71,5,22,61,23,5,7,14.2,4.4,12.2
test_782.cpp,48,4,4,18,8,4,5,12.0,1.0,4.5
test_901.cpp,59,5,12,39,15,3,10,11.8,2.4,7.8
test_807.cpp,44,4,7,15,7,5,7,11.0,1.75,3.75
test_851.cpp,88,19,19,50,29,15,0,4.631578947368421,1.0,2.6315789473684212
test_145.cpp,67,5,10,41,15,3,8,13.4,2.0,8.2
test_948.cpp,59,9,9,54,6,2,0,6.555555555555555,1.0,6.0
test_1053.cpp,53,4,4,26,13,16,5,13.25,1.0,6.5
test_823.cpp,72,5,5,25,10,11,1,14.4,1.0,5.0
test_946.cpp,59,5,5,25,14,2,2,11.8,1.0,5.0
test_994.cpp,55,6,20,49,15,4,0,9.166666666666666,3.3333333333333335,8.166666666666666
test_496.cpp,53,6,10,30,14,6,6,8.833333333333334,1.6666666666666667,5.0
test_199.cpp,48,9,9,33,12,10,0,5.333333333333333,1.0,3.6666666666666665
test_157.cpp,54,7,1,13,7,2,0,7.714285714285714,0.14285714285714285,1.8571428571428572
test_575.cpp,45,6,7,27,16,3,0,7.5,1.1666666666666667,4.5
test_512.cpp,41,2,2,25,7,3,19,20.5,1.0,12.5
test_616.cpp,29,2,2,5,6,3,0,14.5,1.0,2.5
test_678.cpp,42,5,10,23,10,4,5,8.4,2.0,4.6
