file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_1886.cpp,41,6,6,17,6,1,0,6.833333333333333,1.0,2.8333333333333335
test_430.cpp,60,8,18,35,21,3,0,7.5,2.25,4.375
test_1203.cpp,43,5,3,14,12,7,0,8.6,0.6,2.8
test_872.cpp,140,26,32,60,43,6,0,5.384615384615385,1.2307692307692308,2.3076923076923075
test_2744.cpp,112,24,30,81,22,16,0,4.666666666666667,1.25,3.375
test_2217.cpp,65,4,10,28,13,13,7,16.25,2.5,7.0
test_1070.cpp,50,4,4,13,8,5,0,12.5,1.0,3.25
test_1484.cpp,84,11,15,44,19,7,5,7.636363636363637,1.3636363636363635,4.0
test_2422.cpp,26,3,3,11,8,2,0,8.666666666666666,1.0,3.6666666666666665
test_1117.cpp,64,11,11,25,17,4,0,5.818181818181818,1.0,2.272727272727273
test_617.cpp,46,7,7,17,13,2,0,6.571428571428571,1.0,2.4285714285714284
test_2301.cpp,82,6,6,26,16,5,0,13.666666666666666,1.0,4.333333333333333
test_2489.cpp,27,2,3,7,8,2,0,13.5,1.5,3.5
test_731.cpp,64,8,12,25,13,10,0,8.0,1.5,3.125
test_1073.cpp,24,1,1,5,5,3,0,24.0,1.0,5.0
test_2430.cpp,84,5,25,112,24,8,5,16.8,5.0,22.4
test_1927.cpp,92,9,18,14,7,1,0,10.222222222222221,2.0,1.5555555555555556
test_637.cpp,34,3,3,10,8,2,0,11.333333333333334,1.0,3.3333333333333335
test_1640.cpp,27,4,4,15,4,0,0,6.75,1.0,3.75
test_2341.cpp,38,3,5,19,16,4,2,12.666666666666666,1.6666666666666667,6.333333333333333
test_1717.cpp,36,4,4,14,11,9,1,9.0,1.0,3.5
test_820.cpp,40,3,5,13,8,1,0,13.333333333333334,1.6666666666666667,4.333333333333333
test_2733.cpp,44,8,8,15,4,1,0,5.5,1.0,1.875
test_2433.cpp,57,5,12,33,20,3,9,11.4,2.4,6.6
test_1912.cpp,32,6,7,19,9,2,0,5.333333333333333,1.1666666666666667,3.1666666666666665
test_790.cpp,29,4,4,14,7,1,0,7.25,1.0,3.5
test_1012.cpp,56,0,12,37,21,1,0,0.0,0.0,0.0
test_782.cpp,61,8,14,30,21,1,0,7.625,1.75,3.75
test_901.cpp,59,6,6,31,13,10,0,9.833333333333334,1.0,5.166666666666667
test_807.cpp,35,4,4,11,8,2,0,8.75,1.0,2.75
test_851.cpp,32,4,4,14,10,5,0,8.0,1.0,3.5
test_1572.cpp,29,3,3,13,10,1,0,9.666666666666666,1.0,4.333333333333333
test_1918.cpp,53,4,10,26,10,10,6,13.25,2.5,6.5
test_145.cpp,99,12,22,59,19,13,13,8.25,1.8333333333333333,4.916666666666667
test_948.cpp,29,2,2,7,8,1,0,14.5,1.0,3.5
test_2202.cpp,65,7,7,44,12,3,0,9.285714285714286,1.0,6.285714285714286
test_1053.cpp,58,9,16,45,8,3,0,6.444444444444445,1.7777777777777777,5.0
test_823.cpp,62,5,5,46,22,8,0,12.4,1.0,9.2
test_946.cpp,130,23,23,72,27,27,0,5.6521739130434785,1.0,3.130434782608696
test_1896.cpp,42,6,6,15,8,7,0,7.0,1.0,2.5
test_1119.cpp,69,8,13,23,15,2,0,8.625,1.625,2.875
test_2163.cpp,56,8,8,33,10,10,0,7.0,1.0,4.125
test_1504.cpp,55,7,7,33,11,3,0,7.857142857142857,1.0,4.714285714285714
test_994.cpp,49,7,14,36,14,2,7,7.0,2.0,5.142857142857143
test_1509.cpp,75,12,12,57,4,2,0,6.25,1.0,4.75
test_2012.cpp,67,5,16,49,17,3,0,13.4,3.2,9.8
test_496.cpp,54,8,16,26,14,4,0,6.75,2.0,3.25
test_2763.cpp,77,10,25,66,24,4,12,7.7,2.5,6.6
test_2572.cpp,36,2,2,7,7,1,0,18.0,1.0,3.5
test_199.cpp,26,5,5,8,9,2,0,5.2,1.0,1.6
test_157.cpp,60,12,12,24,19,3,0,5.0,1.0,2.0
test_2106.cpp,21,1,1,5,6,2,0,21.0,1.0,5.0
test_586.cpp,34,4,4,18,9,2,0,8.5,1.0,4.5
test_512.cpp,68,11,10,22,21,5,0,6.181818181818182,0.9090909090909091,2.0
test_1873.cpp,29,5,5,11,4,4,0,5.8,1.0,2.2
test_616.cpp,50,8,8,24,12,1,0,6.25,1.0,3.0
test_2113.cpp,42,2,4,20,18,4,2,21.0,2.0,10.0
test_2766.cpp,79,6,12,72,30,24,9,13.166666666666666,2.0,12.0
test_2305.cpp,73,5,11,10,7,18,3,14.6,2.2,2.0
test_2447.cpp,54,3,9,23,16,6,2,18.0,3.0,7.666666666666667
test_678.cpp,38,5,5,13,10,2,1,7.6,1.0,2.6
test_1733.cpp,38,2,4,7,7,2,0,19.0,2.0,3.5
test_281.cpp,30,2,2,9,8,3,0,15.0,1.0,4.5
test_1547.cpp,45,11,11,17,15,2,0,4.090909090909091,1.0,1.5454545454545454
test_140.cpp,101,10,18,73,22,2,39,10.1,1.8,7.3
test_415.cpp,44,7,7,15,10,1,0,6.285714285714286,1.0,2.142857142857143
test_2573.cpp,23,2,4,10,9,5,3,11.5,2.0,5.0
test_2214.cpp,57,4,10,29,15,2,9,14.25,2.5,7.25
test_1126.cpp,50,10,10,23,18,3,0,5.0,1.0,2.3
test_2519.cpp,235,53,105,215,13,3,52,4.433962264150943,1.9811320754716981,4.056603773584905
test_370.cpp,49,7,8,20,13,2,0,7.0,1.1428571428571428,2.857142857142857
test_2087.cpp,47,4,4,12,8,8,0,11.75,1.0,3.0
test_855.cpp,26,2,2,9,9,2,0,13.0,1.0,4.5
test_1779.cpp,56,5,8,10,7,2,0,11.2,1.6,2.0
test_2366.cpp,41,5,8,10,7,3,0,8.2,1.6,2.0
test_1851.cpp,70,11,11,24,19,2,0,6.363636363636363,1.0,2.1818181818181817
test_926.cpp,62,9,9,25,25,7,0,6.888888888888889,1.0,2.7777777777777777
test_2406.cpp,65,4,0,26,7,1,0,16.25,0.0,6.5
test_97.cpp,46,5,10,33,12,6,0,9.2,2.0,6.6
test_2309.cpp,45,4,7,18,12,5,4,11.25,1.75,4.5
test_803.cpp,60,12,13,35,24,4,0,5.0,1.0833333333333333,2.9166666666666665
test_1643.cpp,65,5,5,22,15,1,0,13.0,1.0,4.4
test_912.cpp,53,12,12,22,20,4,0,4.416666666666667,1.0,1.8333333333333333
test_2316.cpp,47,5,5,25,15,3,6,9.4,1.0,5.0
test_1051.cpp,43,6,7,17,12,4,0,7.166666666666667,1.1666666666666667,2.8333333333333335
test_701.cpp,161,30,31,155,42,33,0,5.366666666666666,1.0333333333333334,5.166666666666667
test_2451.cpp,68,5,5,45,17,4,4,13.6,1.0,9.0
test_1777.cpp,85,3,4,18,14,4,0,28.333333333333332,1.3333333333333333,6.0
test_1454.cpp,58,9,10,29,17,10,0,6.444444444444445,1.1111111111111112,3.2222222222222223
test_2444.cpp,63,4,12,35,16,5,10,15.75,3.0,8.75
test_755.cpp,37,5,9,10,4,7,0,7.4,1.8,2.0
test_796.cpp,33,3,4,17,10,7,0,11.0,1.3333333333333333,5.666666666666667
test_1452.cpp,93,11,11,47,21,12,0,8.454545454545455,1.0,4.2727272727272725
test_1836.cpp,30,3,3,10,11,1,1,10.0,1.0,3.3333333333333335
test_52.cpp,164,13,114,352,11,2,104,12.615384615384615,8.76923076923077,27.076923076923077
test_2253.cpp,19,2,2,6,7,1,0,9.5,1.0,3.0
test_1592.cpp,61,6,16,7,3,1,0,10.166666666666666,2.6666666666666665,1.1666666666666667
test_288.cpp,32,5,5,9,10,3,0,6.4,1.0,1.8
test_2088.cpp,41,4,4,9,8,1,0,10.25,1.0,2.25
test_204.cpp,22,4,4,12,4,2,0,5.5,1.0,3.0
test_112.cpp,45,6,6,21,12,7,0,7.5,1.0,3.5
test_2562.cpp,46,4,12,21,9,8,2,11.5,3.0,5.25
test_939.cpp,40,7,7,16,16,6,0,5.714285714285714,1.0,2.2857142857142856
test_1567.cpp,38,3,4,12,8,1,0,12.666666666666666,1.3333333333333333,4.0
test_1459.cpp,40,6,6,13,7,3,0,6.666666666666667,1.0,2.1666666666666665
test_2728.cpp,87,5,27,94,14,14,30,17.4,5.4,18.8
test_1419.cpp,34,3,3,11,9,2,0,11.333333333333334,1.0,3.6666666666666665
test_624.cpp,39,6,6,20,11,2,0,6.5,1.0,3.3333333333333335
test_1326.cpp,25,3,3,11,8,1,0,8.333333333333334,1.0,3.6666666666666665
test_457.cpp,51,6,9,19,10,3,0,8.5,1.5,3.1666666666666665
test_1688.cpp,43,10,12,23,17,2,0,4.3,1.2,2.3
test_1672.cpp,30,2,2,11,9,5,0,15.0,1.0,5.5
test_1876.cpp,143,0,0,16,12,0,0,0.0,0.0,0.0
test_1191.cpp,48,9,9,19,17,2,0,5.333333333333333,1.0,2.111111111111111
test_865.cpp,22,2,2,9,8,1,0,11.0,1.0,4.5
test_400.cpp,55,8,8,19,14,2,0,6.875,1.0,2.375
test_958.cpp,39,3,5,26,16,2,0,13.0,1.6666666666666667,8.666666666666666
test_2193.cpp,42,4,4,17,13,2,0,10.5,1.0,4.25
